	ID	Title	Ressort	Date
382856	z00100382865	Einmal Völkerschlacht mit Grillwürstchen	Wissen	2013
382858	z00100382867	Nazis in der BND-Vorgängerorganisation	Wissen	2013
382859	z00100382868	Wieder Panne im Atomkraftwerk Fukushima	Wissen	2013
382860	z00100382869	Die Pille der Unvernunft	Wissen	2013
382865	z00100382874	Heiter bis wolkig mit Meteoritenschauern	Wissen	2013
382867	z00100382876	Das Muster im Zufall	Wissen	2013
382868	z00100382877	Harmloser Stich	Wissen	2013
382869	z00100382878	Obama sucht den Kennedy-Moment	Wissen	2013
382872	z00100382881	Lecks in sechs Atommülltanks in den USA	Wissen	2013
382880	z00100382889	Maya zerstückelten ihre Opfer	Wissen	2013
382890	z00100382899	Eine Frage der Energie	Wissen	2013
382891	z00100382900	Ein cleverer Spießer	Wissen	2013
382893	z00100382902	Norddeutschland rüstet sich für Xaver	Wissen	2013
382896	z00100382905	Kann die Überbevölkerung uns vernichten?	Wissen	2013
382902	z00100382911	Archaeopteryx darf wieder Urvogel sein	Wissen	2013
382904	z00100382913	Kranke Kinder oder kranke Gesellschaft?	Wissen	2013
382916	z00100382925	Eine Vernunftehe?	Wissen	2013
382918	z00100382927	Die Fernsehschlacht	Wissen	2013
382919	z00100382928	"""Eine Pandemie ist unwahrscheinlich"""	Wissen	2013
382926	z00100382935	"""Der Iran ist Hochrisikogebiet für Erdbeben"""	Wissen	2013
382928	z00100382937	Soll man bei Verbrennungen 20 Minuten lang kaltes Wasser über die betroffene Stelle laufen lassen?	Wissen	2013
382930	z00100382939	Seine erste Prüfung	Wissen	2013
382931	z00100382940	Auf Rezept	Wissen	2013
382934	z00100382943	Gerettete Erinnerung	Wissen	2013
382935	z00100382944	Neue Viren, ganz unauffällig	Wissen	2013
382940	z00100382949	Zog Hannibal wirklich mit Kriegselefanten über die Alpen?	Wissen	2013
382941	z00100382950	Jede vierte Frau würde ihre Eizellen einfrieren lassen	Wissen	2013
382942	z00100382951	Hirnforscher setzt auf Graphen für Neurochips	Wissen	2013
382948	z00100382957	Das falsche Versprechen	Wissen	2013
382953	z00100382962	Disney braucht ein Happy End	Wissen	2013
382957	z00100382966	Bauunternehmer machen Pyramiden platt	Wissen	2013
382965	z00100382974	Wandel im Klimawandel	Wissen	2013
382966	z00100382975	Bundesamt will Asse-Wasser in Flüsse leiten	Wissen	2013
382968	z00100382977	Tote und Verletzte bei Erdbeben im Iran	Wissen	2013
382974	z00100382983	Tagebücher von Hitlers Chefideologen aufgetaucht	Wissen	2013
382975	z00100382984	Alles nur Alarmismus?	Wissen	2013
382981	z00100382990	Der Kosmos als Mandarine	Wissen	2013
382983	z00100382992	Kein Dunkel, nirgends	Wissen	2013
382988	z00100382997	Schwarz oder grün?	Wissen	2013
382999	z00100383008	Forscher entdecken riesige Wasserfontänen auf Jupitermond Europa	Wissen	2013
383002	z00100383011	Regierung will anonyme Geburt abschaffen	Wissen	2013
383004	z00100383013	Ein Chinese kreiert riskante Grippeviren	Wissen	2013
383006	z00100383015	Ist Margarine gesünder als Butter?	Wissen	2013
383011	z00100383020	Die schwerste Entscheidung	Wissen	2013
383014	z00100383023	Kiffend in die Psychose	Wissen	2013
383019	z00100383028	Auf dem Hühnerhof	Wissen	2013
383020	z00100383029	Ist das Blei aus Schrotkugeln gefährlich für Menschen, die Wild verzehren?	Wissen	2013
383043	z00100383052	Experten fordern mehr Geld für Demenzkranke	Wissen	2013
383045	z00100383054	Die tödlichen Folgen illegaler Drogen	Wissen	2013
383046	z00100383055	Seit 30 Jahren ist Pioneer 10 janz weit draußen	Wissen	2013
383048	z00100383057	Kinderlähmung in Syrien ausgebrochen	Wissen	2013
383049	z00100383058	Raucher brauchen weniger Freiheit	Wissen	2013
383054	z00100383063	EU will DNA-Tests für Rindfleisch einführen	Wissen	2013
383055	z00100383064	Archiv des Untergangs	Wissen	2013
383056	z00100383065	Immer noch nicht widerlegt	Wissen	2013
383067	z00100383076	Liebe Leser, Sie rechnen überdurchschnittlich gut	Wissen	2013
383069	z00100383078	Diepholzer Mumie entpuppt sich als Plastikskelett	Wissen	2013
383071	z00100383080	Grönlands Gletscher schmelzen chaotisch	Wissen	2013
383077	z00100383086	Fahr mich in die Zukunft!	Wissen	2013
383083	z00100383092	Magersucht lässt sich besser behandeln	Wissen	2013
383088	z00100383097	TÜV wusste von Mangel-Implantaten	Wissen	2013
383089	z00100383098	Wenn das Ich sich selbst attackiert	Wissen	2013
383090	z00100383099	Deutsch oder heimatlos	Wissen	2013
383092	z00100383101	Niedersachsen will Asse räumen	Wissen	2013
383095	z00100383104	Sollen Schweißer viel Milch trinken?	Wissen	2013
383101	z00100383110	Angelina Jolie taugt nicht als Vorbild	Wissen	2013
383105	z00100383114	"""Zu schön, um unwahr zu sein"""	Wissen	2013
383107	z00100383116	Steine des Anstoßes	Wissen	2013
383110	z00100383119	Zu viele Antibiotika auf Chinas Schweinefarmen	Wissen	2013
383114	z00100383123	Eine chemische Thermodecke wärmte die Ur-Erde	Wissen	2013
383116	z00100383125	Das große ZEIT Wissen-Ra?tsel	Wissen	2013
383125	z00100383134	Die Gasblase reagierte wie eine geschüttelte Sprudelflasche	Wissen	2013
383128	z00100383137	US-Regierungsstudie drängt Obama zu mehr Klimapolitik	Wissen	2013
383129	z00100383138	Wer hat JFK wirklich erschossen?	Wissen	2013
383133	z00100383142	Asyl oder Abschiebung?	Wissen	2013
383136	z00100383145	"""Wir haben nicht einmal alle Nazi-Lager erfasst"""	Wissen	2013
383137	z00100383146	Die neue Gemeinde	Wissen	2013
383139	z00100383148	Jiu-Jitsu gegen Hurrikan	Wissen	2013
383143	z00100383152	Forscher entdecken vergessene Maya-Stadt	Wissen	2013
383149	z00100383158	Die Quellen zum Artikel über Intensivmedizin	Wissen	2013
383158	z00100383167	Brüsseler Spritzen	Wissen	2013
383160	z00100383169	Kubas Geschäft mit Mikroben gegen Malaria	Wissen	2013
383169	z00100383178	Dicke Wälzer ganz dünn	Wissen	2013
383176	z00100383185	New York baut Häuser nun auf Pfählen	Wissen	2013
383179	z00100383188	Tester finden Pferdefleisch in Ikeas Köttbullar	Wissen	2013
383182	z00100383191	Fortschritt? Nicht für alle	Wissen	2013
383183	z00100383192	Verstrahltes Wasser bedroht den Pazifik	Wissen	2013
383185	z00100383194	Die Tyrannosaurier haben einen neuen König	Wissen	2013
383186	z00100383195	Futtermais mit hochgiftigem Pilz entdeckt	Wissen	2013
383188	z00100383197	Was vom Kriege übrig blieb	Wissen	2013
383201	z00100383210	Dino-Babys zappelten schon in ihren Eiern	Wissen	2013
383204	z00100383213	Leben vom Müll der Millionenstadt	Wissen	2013
383217	z00100383226	Zahl der Operationen steigt rapide	Wissen	2013
383220	z00100383229	Haben die Römer Mineralwasser aus Germanien importiert?	Wissen	2013
383222	z00100383231	Auf kühner Bahn	Wissen	2013
383233	z00100383242	Alter Schwede!	Wissen	2013
383243	z00100383252	Tonaufnahmen von Frankfurter Auschwitz-Prozess online	Wissen	2013
383244	z00100383253	Rettet die Wissenschaft!	Wissen	2013
383250	z00100383259	Schüler entdeckt Dinosaurier-Fossil	Wissen	2013
383256	z00100383265	Ötzis Schädeltrauma	Wissen	2013
383265	z00100383274	Darf man benutzte Papiertaschentücher ins Altpapier geben?	Wissen	2013
383267	z00100383276	Ohne ihn gäbe es keinen Waldorfsalat	Wissen	2013
383269	z00100383278	"""36 Stunden Lieferzeit für einen Stoßzahn"""	Wissen	2013
383271	z00100383280	Das kosmische Monster	Wissen	2013
383276	z00100383285	Wartezimmer Deutschland	Wissen	2013
383279	z00100383288	"""Ein Mann von vornehmer Gesinnung"""	Wissen	2013
383281	z00100383290	Beim Verdeck muss man noch Hand anlegen	Wissen	2013
383291	z00100383300	Lehrer der Nation	Wissen	2013
383295	z00100383304	Stehen in fast allen Biergärten Kastanien?	Wissen	2013
383301	z00100383310	Pausenlose Qual	Wissen	2013
383304	z00100383313	Rund 14 Prozent aller Menschen hungern	Wissen	2013
383306	z00100383315	Ein Foto mit dem Dicken	Wissen	2013
383311	z00100383320	Nasa-Sonde beginnt Reise zum Mond	Wissen	2013
383322	z00100383331	Und plötzlich sind alle Homo erectus	Wissen	2013
383328	z00100383337	Schnuckertüten, prall gefüllt mit Hanf	Wissen	2013
383332	z00100383341	Daniel Bahr will korrupte Ärzte strafrechtlich verfolgen	Wissen	2013
383337	z00100383346	"""Je eher, desto besser"""	Wissen	2013
383339	z00100383348	"""Klimaforscher müssen lernen zu reden"""	Wissen	2013
383352	z00100383361	Ist 0,99999999999999999... gleich 1?	Wissen	2013
383362	z00100383371	Müssen Möhren mit Fett gegessen werden?	Wissen	2013
383363	z00100383372	"""H7N9 ist wie keine Vogelgrippe zuvor"""	Wissen	2013
383366	z00100383375	Rizin, das Gift der Attentäter	Wissen	2013
383372	z00100383381	Drum prüfe, wer sich...	Wissen	2013
383375	z00100383384	Zu viel Geheimniskrämerei ums Weltklima	Wissen	2013
383379	z00100383388	Brennelemente in Fukushima dürfen geborgen werden	Wissen	2013
383388	z00100383397	Darf man Hunden Schokolade zu fressen geben?	Wissen	2013
383390	z00100383399	Das Verbotene an Patenten auf Erbgut	Wissen	2013
383393	z00100383402	Wie ein Medikament dem Aids-Virus die Tür versperrt	Wissen	2013
383394	z00100383403	Ein Platz für Kinder	Wissen	2013
383395	z00100383404	Die Eisbären bleiben Gejagte	Wissen	2013
383397	z00100383406	Alle Farben dieser Welt	Wissen	2013
383402	z00100383411	Duft nach Frieden	Wissen	2013
383404	z00100383413	Stilspuren verwischen	Wissen	2013
383407	z00100383416	Niederlande rufen 50.000 Tonnen Fleisch zurück	Wissen	2013
383412	z00100383421	USA verzeichnen heißestes Jahr seit Beginn der Wetteraufzeichnungen	Wissen	2013
383420	z00100383429	Unser ältester Vorfahr war ein vierbeiniger Insektenfresser	Wissen	2013
383424	z00100383433	Nächste Woche: Macht	Wissen	2013
383428	z00100383437	Wer nicht Vater sein will, sollte keine Samen spenden	Wissen	2013
383432	z00100383441	Früherkennung ist nicht ohne Risiko	Wissen	2013
383434	z00100383443	Schaltplan des Gehirns	Wissen	2013
383435	z00100383444	Feinstoffliche Energiewende	Wissen	2013
383437	z00100383446	Im Schutz der Herde	Wissen	2013
383443	z00100383452	Verlieren gelagerte Äpfel ihre Vitamine?	Wissen	2013
383451	z00100383460	"""Die Folgekosten können hoch sein"""	Wissen	2013
383452	z00100383461	"""Leide nicht noch länger"""	Wissen	2013
383459	z00100383468	Ermittler prüfen Gammelfleisch-Verdacht in Niedersachsen	Wissen	2013
383461	z00100383470	Streit auf hohem Plateau	Wissen	2013
383463	z00100383472	Nazis rein, Linke raus	Wissen	2013
383466	z00100383475	Abschied von Tervuren	Wissen	2013
383468	z00100383477	Tatort Dallas – damals mit dem Blick von heute	Wissen	2013
383472	z00100383481	Alle mondfühlig oder was?	Wissen	2013
383473	z00100383482	Krieg oder Frieden mit den Viren	Wissen	2013
383474	z00100383483	Der Katastrophen-Reaktor leckt und leckt und leckt	Wissen	2013
383479	z00100383488	Twittern oder siegen	Wissen	2013
383480	z00100383489	Hände weg von frühen Scénic	Wissen	2013
383481	z00100383490	Immer mehr Menschen nehmen Antidepressiva	Wissen	2013
383483	z00100383492	Taucher suchen nach Überresten des Meteoriten	Wissen	2013
383487	z00100383496	Luftverschmutzung tötet Millionen Menschen	Wissen	2013
383711	z00100383720	"""Ein bisschen Kochen ist auch für den Mann cool"""	Sport	2013
383712	z00100383721	Deutschland trifft im Finale auf Norwegen	Sport	2013
383714	z00100383723	"""Die Entscheidung des IOC könnte der Tod des Ringens sein"""	Sport	2013
383716	z00100383725	Dortmund darf hoffen, Schalke muss zittern	Sport	2013
383723	z00100383732	Ist die Champions League ein Helfershelfer Putins?	Sport	2013
383724	z00100383733	Trainer Schaaf verlässt Werder Bremen	Sport	2013
383727	z00100383736	Neun Tore und ein Schalker Sieg	Sport	2013
383728	z00100383737	FC Bayern trifft zum Saisonstart auf Gladbach	Sport	2013
383729	z00100383738	Löws Härtefälle	Sport	2013
383731	z00100383740	Rallye Dakar ohne Beine	Sport	2013
383732	z00100383741	Frankfurt siegt souverän, Freiburg patzt	Sport	2013
383733	z00100383742	DFB verlängert Verträge mit Löw-Team	Sport	2013
383734	z00100383743	"Die ""alte Dame"" ist zurück"	Sport	2013
383739	z00100383748	Ein umgekehrter Hitlergruß?	Sport	2013
383740	z00100383749	Kaiser Tuvia, der Eroberer Tirols	Sport	2013
383744	z00100383753	Mann stirbt auf WM-Baustelle in Manaus	Sport	2013
383746	z00100383755	Chip im Ball, Videobeweis oder Zauberkreide	Sport	2013
383748	z00100383757	FC Augsburg feiert ersten Saisonsieg	Sport	2013
383753	z00100383762	Magnus Carlsen knetet, fegt, zittert – und gewinnt dann doch	Sport	2013
383756	z00100383765	Die Ahnen Guardiolas	Sport	2013
383757	z00100383766	Olympia-Sieger Simpson tödlich verunglückt	Sport	2013
383762	z00100383771	Der Fußballpräsident mit den Nazi-Codes	Sport	2013
383764	z00100383773	Barça rettet sich mühevoll ins Halbfinale	Sport	2013
383766	z00100383775	"""Fußball kann zum Krieg verleiten"""	Sport	2013
383767	z00100383776	Zur Feier des Tages legt Uli Hoeneß lange Unterhosen raus	Sport	2013
383769	z00100383778	Braunschweig bleibt im Keller stecken	Sport	2013
383778	z00100383787	20-Meter-Sprung ins Hafenbecken	Sport	2013
383785	z00100383794	Hoffenheim scheitert an der getackerten Nase	Sport	2013
383787	z00100383796	Die Stadionwurst ist eine Autorität	Sport	2013
383793	z00100383802	Gefährliche Idole	Sport	2013
383794	z00100383803	Ein Millionenminus als Souvenir der Euro 2012	Sport	2013
383797	z00100383806	Habemus Messi!	Sport	2013
383798	z00100383807	Anand ist verschnupft	Sport	2013
383802	z00100383811	Wolfsburg und Hamburg trennen sich unentschieden	Sport	2013
383804	z00100383813	Mit Glanz und Geld zurück an die Macht	Sport	2013
383807	z00100383816	Ringen bleibt nun doch olympisch	Sport	2013
383814	z00100383823	Leverkusen erobert mit Phantom-Tor die Tabellenspitze	Sport	2013
383821	z00100383830	Die Tränen des Tricksers	Sport	2013
383825	z00100383834	Deutscher, Amerikaner oder beides?	Sport	2013
383829	z00100383838	Alle Partien der Schach-WM	Sport	2013
383831	z00100383840	Bayern München holt den Supercup	Sport	2013
383833	z00100383842	Lionel Messi droht Verfahren wegen Steuerbetrugs	Sport	2013
383837	z00100383846	Dürfen sich Fans selbst antisemitisch beleidigen?	Sport	2013
383838	z00100383847	Mit Blatter plauschen, die Fifa reformieren oder Kitesurfen	Sport	2013
383841	z00100383850	Wenn der Meister nicht absteigen darf	Sport	2013
383843	z00100383852	Die Bayern können jetzt Tiki-Taka	Sport	2013
383846	z00100383855	Eine starke Borussia zieht ins Viertelfinale ein	Sport	2013
383848	z00100383857	Trainer gesucht, der den HSV ertragen kann	Sport	2013
383850	z00100383859	Sport im Belagerungszustand	Sport	2013
383852	z00100383861	Thomas Schneider ist neuer Trainer des VfB Stuttgart	Sport	2013
383854	z00100383863	Der entscheidende Mann an Heynckes' Seite	Sport	2013
383857	z00100383866	Das Ende der Blutgrätsche	Sport	2013
383858	z00100383867	Vom Affentennis zum Happening	Sport	2013
383861	z00100383870	Dortmund verliert gegen Neapel, Schalke besiegt Bukarest	Sport	2013
383865	z00100383874	"""Pep Guardiolas ethisches Versagen wiegt schwer"""	Sport	2013
383869	z00100383878	Dortmund vergibt Sieg in Málaga	Sport	2013
383874	z00100383883	Nazis sind gefährlicher als Nacktkontrollen	Sport	2013
383876	z00100383885	Nur jeder vierte Deutsche ist für den FC Bayern	Sport	2013
383878	z00100383887	Das sportliche Überbleibsel des Kommunismus	Sport	2013
383881	z00100383890	Roter Lippenstift als Strafmaßnahme	Sport	2013
383887	z00100383896	Ein Mario Gomez kommt nie aus der Mode	Sport	2013
383889	z00100383898	Baseball wird den Amerikanern zu langweilig	Sport	2013
383897	z00100383906	Stuttgart dreht Spiel in Frankfurt	Sport	2013
383899	z00100383908	Bayern spielt gegen Arsenal, Schalke trifft auf Madrid	Sport	2013
383901	z00100383910	In Braunschweig gilt das Faustrecht	Sport	2013
383903	z00100383912	Kein Herz für Heynckes	Sport	2013
383912	z00100383921	Dem FC Bayern gehen die Gegner aus	Sport	2013
383916	z00100383925	EU eröffnet Verfahren gegen Real und Barca	Sport	2013
383919	z00100383928	Der Abstieg des Trainermörders	Sport	2013
383922	z00100383931	Welche Liga ist die beste der Welt?	Sport	2013
383935	z00100383944	Die elf Lehren der Saison	Sport	2013
383936	z00100383945	Werder verpasst Sprung ins Mittelfeld	Sport	2013
383938	z00100383947	Remis zum Löw-Jubiläum gegen Italien	Sport	2013
383939	z00100383948	Die Liga der subversiven Fußballfans	Sport	2013
383942	z00100383951	Danke fürs Kommen, Glückauf, und ... ähh	Sport	2013
383945	z00100383954	Armstrong muss auch seine Olympiamedaille abgeben	Sport	2013
383946	z00100383955	Dortmund schafft nur Unentschieden in Gladbach	Sport	2013
383950	z00100383959	"""Es kann keinen Fußballgott geben"""	Sport	2013
383955	z00100383964	Wembley wirft nur kurze Schatten	Sport	2013
383957	z00100383966	Alle reden, Robert Lewandowski schweigt	Sport	2013
383958	z00100383967	Deutschland besiegt Österreich mit 3:0	Sport	2013
383968	z00100383977	Hoffenheim kündigt Protest gegen Phantom-Tor an	Sport	2013
383970	z00100383979	"""Sie haben das alte Maracanã getötet"""	Sport	2013
383972	z00100383981	Schalkes 20-Millionen-Spiel	Sport	2013
383975	z00100383984	Wie die Fußballerinnen die Massen bewegen	Sport	2013
383978	z00100383987	Vier von fünf Deutschen fordern Anti-Doping-Gesetz	Sport	2013
383986	z00100383995	Dank Hoeneß der beste Bayern-Trainer	Sport	2013
383989	z00100383998	Ein Bad für deutsche Weltverbesserer	Sport	2013
383991	z00100384000	So werden sie spielen	Sport	2013
383999	z00100384008	Der durch den Felsen flog	Sport	2013
384000	z00100384009	NGO Sports	Sport	2013
384001	z00100384010	Fränk Schleck wegen Dopings verurteilt	Sport	2013
384002	z00100384011	Schalke muss um Gruppenphase bangen	Sport	2013
384004	z00100384013	Lukas Podolski hat Karnevalsverbot	Sport	2013
384007	z00100384016	Nullnummer in Hannover, Nürnberg schlägt Mainz	Sport	2013
384018	z00100384027	Der Spitzensportler, Aushängeschild und Almosenempfänger	Sport	2013
384019	z00100384028	Armstrong gesteht Doping	Sport	2013
384023	z00100384032	Der gemobbte Tormann	Sport	2013
384025	z00100384034	Fifa-Reformer kritisiert Deutschen Fußball-Bund	Sport	2013
384027	z00100384036	Oh Gott, ich werde Bayern-Fan!	Sport	2013
384029	z00100384038	Freiburg zu Hause weiter ohne Sieg, Berlin punktet in Braunschweig	Sport	2013
384030	z00100384039	Wieder kein Sieg für Nürnberg	Sport	2013
384034	z00100384043	Abstiegskampf schmeckt in Bremen nach Erdbeere	Sport	2013
384040	z00100384049	München bewirbt sich für EM 2020	Sport	2013
384043	z00100384052	Der alte Toremacher wird nicht müde	Sport	2013
384044	z00100384053	Jürgen Klopp, der Vulkan	Sport	2013
384047	z00100384056	Gazprom wird auch Sponsor der Fifa	Sport	2013
384048	z00100384057	Ach, Ulle!	Sport	2013
384050	z00100384059	"""O Gott! Manuel Neuer! Das kann peinlich werden…"""	Sport	2013
384052	z00100384061	Bayer ist im Achtelfinale – und die Bayern sind doch zu schlagen	Sport	2013
384054	z00100384063	Touré droht mit Boykott der WM 2018 in Russland	Sport	2013
384061	z00100384070	Das grausam schöne Spiel	Sport	2013
384063	z00100384072	Markus Miller, der Torwart aus der Klinik	Sport	2013
